,raw_risk_score,risk_percentile,intervention_tier
3478,0.7138056602595606,59.949622166246854,Tier 3: Above Average Risk (Watchlist)
1670,0.7133794768885208,59.823677581863976,Tier 3: Above Average Risk (Watchlist)
379,0.7127597529018544,59.69773299748111,Tier 3: Above Average Risk (Watchlist)
375,0.7084081283149588,59.57178841309824,Tier 3: Above Average Risk (Watchlist)
1474,0.704820191925268,59.44584382871536,Tier 3: Above Average Risk (Watchlist)
324,0.7013579185316235,59.3198992443325,Tier 3: Above Average Risk (Watchlist)
645,0.7004283101748912,59.19395465994962,Tier 3: Above Average Risk (Watchlist)
934,0.6996418331240256,59.06801007556675,Tier 3: Above Average Risk (Watchlist)
1155,0.6996405038306901,58.94206549118388,Tier 3: Above Average Risk (Watchlist)
700,0.6987663981774934,58.816120906801004,Tier 3: Above Average Risk (Watchlist)
1211,0.6972260164864739,58.69017632241813,Tier 3: Above Average Risk (Watchlist)
2195,0.6964451651058214,58.56423173803527,Tier 3: Above Average Risk (Watchlist)
1752,0.6962097353892768,58.43828715365239,Tier 3: Above Average Risk (Watchlist)
4364,0.695616152104268,58.312342569269525,Tier 3: Above Average Risk (Watchlist)
1186,0.6913031963667705,58.18639798488665,Tier 3: Above Average Risk (Watchlist)
1533,0.6911518340792511,58.060453400503775,Tier 3: Above Average Risk (Watchlist)
3907,0.6909224716502781,57.93450881612091,Tier 3: Above Average Risk (Watchlist)
3231,0.6890095515327571,57.80856423173803,Tier 3: Above Average Risk (Watchlist)
2881,0.6887566383229048,57.68261964735516,Tier 3: Above Average Risk (Watchlist)
1681,0.6884799845747284,57.556675062972296,Tier 3: Above Average Risk (Watchlist)
3073,0.6880910565590854,57.43073047858942,Tier 3: Above Average Risk (Watchlist)
2670,0.6859201347121985,57.304785894206546,Tier 3: Above Average Risk (Watchlist)
3937,0.6817030257059372,57.17884130982368,Tier 3: Above Average Risk (Watchlist)
2222,0.6795415975494091,57.0528967254408,Tier 3: Above Average Risk (Watchlist)
1498,0.6775619644147215,56.92695214105793,Tier 3: Above Average Risk (Watchlist)
4412,0.6738672691834355,56.80100755667507,Tier 3: Above Average Risk (Watchlist)
402,0.6734690065151494,56.67506297229219,Tier 3: Above Average Risk (Watchlist)
1737,0.6729788624148805,56.549118387909324,Tier 3: Above Average Risk (Watchlist)
3237,0.671274697547961,56.42317380352645,Tier 3: Above Average Risk (Watchlist)
1278,0.6707309933482141,56.297229219143574,Tier 3: Above Average Risk (Watchlist)
186,0.6686123412088407,56.17128463476071,Tier 3: Above Average Risk (Watchlist)
2441,0.6667509378297525,56.04534005037783,Tier 3: Above Average Risk (Watchlist)
2373,0.6584249821339351,55.91939546599496,Tier 3: Above Average Risk (Watchlist)
3341,0.657690293914174,55.793450881612095,Tier 3: Above Average Risk (Watchlist)
1561,0.6562750422825647,55.66750629722922,Tier 3: Above Average Risk (Watchlist)
1774,0.6548929198492096,55.541561712846345,Tier 3: Above Average Risk (Watchlist)
841,0.6548339364022943,55.41561712846348,Tier 3: Above Average Risk (Watchlist)
3758,0.6546214544039964,55.2896725440806,Tier 3: Above Average Risk (Watchlist)
2620,0.6525872464661231,55.16372795969773,Tier 3: Above Average Risk (Watchlist)
388,0.6504453040998261,55.037783375314866,Tier 3: Above Average Risk (Watchlist)
1173,0.6472539168319071,54.91183879093199,Tier 3: Above Average Risk (Watchlist)
1783,0.6470688689879799,54.78589420654912,Tier 3: Above Average Risk (Watchlist)
4285,0.646286895616655,54.65994962216625,Tier 3: Above Average Risk (Watchlist)
4273,0.6430696246526795,54.53400503778337,Tier 3: Above Average Risk (Watchlist)
996,0.6427810722010534,54.40806045340051,Tier 3: Above Average Risk (Watchlist)
4257,0.6427113248742619,54.28211586901763,Tier 3: Above Average Risk (Watchlist)
3075,0.6407042988997884,54.15617128463476,Tier 3: Above Average Risk (Watchlist)
3665,0.6378766967926006,54.030226700251895,Tier 3: Above Average Risk (Watchlist)
1920,0.6369292629922167,53.904282115869016,Tier 3: Above Average Risk (Watchlist)
2241,0.636193080283075,53.778337531486144,Tier 3: Above Average Risk (Watchlist)
1347,0.6355266231564214,53.65239294710328,Tier 3: Above Average Risk (Watchlist)
2374,0.6354789350577542,53.5264483627204,Tier 3: Above Average Risk (Watchlist)
2972,0.6325863435603759,53.40050377833753,Tier 3: Above Average Risk (Watchlist)
390,0.6297828906184322,53.274559193954666,Tier 3: Above Average Risk (Watchlist)
997,0.6294730124513109,53.14861460957179,Tier 3: Above Average Risk (Watchlist)
63,0.626490138394879,53.02267002518891,Tier 3: Above Average Risk (Watchlist)
3918,0.623292860751938,52.896725440806044,Tier 3: Above Average Risk (Watchlist)
111,0.6209012083387867,52.77078085642317,Tier 3: Above Average Risk (Watchlist)
2303,0.6199285999114256,52.64483627204031,Tier 3: Above Average Risk (Watchlist)
3583,0.6192225017359343,52.51889168765743,Tier 3: Above Average Risk (Watchlist)
2989,0.6176163439828443,52.39294710327456,Tier 3: Above Average Risk (Watchlist)
3296,0.6123986403229287,52.267002518891694,Tier 3: Above Average Risk (Watchlist)
2368,0.6100382910723344,52.141057934508815,Tier 3: Above Average Risk (Watchlist)
3511,0.6100199587801247,52.015113350125944,Tier 3: Above Average Risk (Watchlist)
364,0.6086119364895906,51.88916876574308,Tier 3: Above Average Risk (Watchlist)
4275,0.6084141679134453,51.7632241813602,Tier 3: Above Average Risk (Watchlist)
2997,0.606449784129364,51.63727959697732,Tier 3: Above Average Risk (Watchlist)
1329,0.6052967956817213,51.51133501259446,Tier 3: Above Average Risk (Watchlist)
2833,0.6023564788236475,51.385390428211586,Tier 3: Above Average Risk (Watchlist)
981,0.6014237792839171,51.25944584382871,Tier 3: Above Average Risk (Watchlist)
2774,0.6012465669591223,51.13350125944584,Tier 3: Above Average Risk (Watchlist)
88,0.6012295738421521,51.00755667506297,Tier 3: Above Average Risk (Watchlist)
1633,0.600050754109332,50.88161209068011,Tier 3: Above Average Risk (Watchlist)
548,0.599010452844483,50.75566750629723,Tier 3: Above Average Risk (Watchlist)
1389,0.5975534669259254,50.62972292191436,Tier 3: Above Average Risk (Watchlist)
1467,0.5953635767770531,50.50377833753149,Tier 3: Above Average Risk (Watchlist)
3820,0.5948043137730641,50.377833753148614,Tier 3: Above Average Risk (Watchlist)
783,0.5934524669221884,50.25188916876574,Tier 3: Above Average Risk (Watchlist)
1820,0.5928287620036794,50.12594458438288,Tier 3: Above Average Risk (Watchlist)
3929,0.592497383456586,50.0,Tier 3: Above Average Risk (Watchlist)
2265,0.592191965385773,49.87405541561713,Tier 4: Below Average Risk (Safe)
3902,0.5912438500887841,49.74811083123426,Tier 4: Below Average Risk (Safe)
3150,0.5910972622751421,49.622166246851386,Tier 4: Below Average Risk (Safe)
464,0.5889728788340997,49.496221662468514,Tier 4: Below Average Risk (Safe)
613,0.5879032155229307,49.37027707808564,Tier 4: Below Average Risk (Safe)
3154,0.587790051600269,49.24433249370277,Tier 4: Below Average Risk (Safe)
3831,0.5876803264181026,49.1183879093199,Tier 4: Below Average Risk (Safe)
835,0.5876210886237246,48.99244332493703,Tier 4: Below Average Risk (Safe)
436,0.5875964800689701,48.86649874055416,Tier 4: Below Average Risk (Safe)
545,0.5846806165653421,48.740554156171285,Tier 4: Below Average Risk (Safe)
2386,0.5792092204044694,48.614609571788414,Tier 4: Below Average Risk (Safe)
3294,0.5787800816995867,48.48866498740554,Tier 4: Below Average Risk (Safe)
3783,0.5755049926246804,48.36272040302267,Tier 4: Below Average Risk (Safe)
3046,0.5753472960086123,48.2367758186398,Tier 4: Below Average Risk (Safe)
3614,0.5749230325434916,48.11083123425693,Tier 4: Below Average Risk (Safe)
1989,0.5748971855119626,47.984886649874056,Tier 4: Below Average Risk (Safe)
493,0.5730358713670803,47.858942065491185,Tier 4: Below Average Risk (Safe)
2629,0.5725391571632791,47.73299748110831,Tier 4: Below Average Risk (Safe)
2105,0.5725202834890913,47.607052896725435,Tier 4: Below Average Risk (Safe)
4144,0.5711803557170432,47.48110831234257,Tier 4: Below Average Risk (Safe)
2900,0.5707527142819477,47.3551637279597,Tier 4: Below Average Risk (Safe)
3901,0.5701195399241513,47.22921914357683,Tier 4: Below Average Risk (Safe)
1457,0.5663387160781563,47.103274559193956,Tier 4: Below Average Risk (Safe)
3312,0.5663369839471047,46.977329974811084,Tier 4: Below Average Risk (Safe)
3651,0.5656555933087342,46.85138539042821,Tier 4: Below Average Risk (Safe)
3133,0.5638760414714561,46.725440806045334,Tier 4: Below Average Risk (Safe)
1112,0.5620424967681384,46.59949622166247,Tier 4: Below Average Risk (Safe)
641,0.5606064020061445,46.4735516372796,Tier 4: Below Average Risk (Safe)
1707,0.5600820143624953,46.34760705289673,Tier 4: Below Average Risk (Safe)
3591,0.5588323076703366,46.221662468513856,Tier 4: Below Average Risk (Safe)
1919,0.558673207446737,46.095717884130984,Tier 4: Below Average Risk (Safe)
2288,0.5581403878774422,45.96977329974811,Tier 4: Below Average Risk (Safe)
3122,0.557870030299547,45.843828715365234,Tier 4: Below Average Risk (Safe)
30,0.5565931438106266,45.71788413098237,Tier 4: Below Average Risk (Safe)
2364,0.5553560121801934,45.5919395465995,Tier 4: Below Average Risk (Safe)
3543,0.5552868357496663,45.46599496221663,Tier 4: Below Average Risk (Safe)
1148,0.5544824770762077,45.34005037783375,Tier 4: Below Average Risk (Safe)
3697,0.5506462150555818,45.214105793450884,Tier 4: Below Average Risk (Safe)
1741,0.5474256109180632,45.08816120906801,Tier 4: Below Average Risk (Safe)
1859,0.5470822371105732,44.962216624685134,Tier 4: Below Average Risk (Safe)
4402,0.5467455020785688,44.83627204030227,Tier 4: Below Average Risk (Safe)
494,0.5447329253980712,44.7103274559194,Tier 4: Below Average Risk (Safe)
1956,0.5441790648098941,44.584382871536526,Tier 4: Below Average Risk (Safe)
619,0.5429730960692446,44.45843828715365,Tier 4: Below Average Risk (Safe)
2397,0.5420165066373681,44.33249370277078,Tier 4: Below Average Risk (Safe)
848,0.5412036073644296,44.20654911838791,Tier 4: Below Average Risk (Safe)
1082,0.5392777059775167,44.08060453400503,Tier 4: Below Average Risk (Safe)
215,0.5362717147679509,43.95465994962217,Tier 4: Below Average Risk (Safe)
3550,0.5333232713223738,43.8287153652393,Tier 4: Below Average Risk (Safe)
1132,0.5332679752358477,43.702770780856426,Tier 4: Below Average Risk (Safe)
2535,0.5321974898851671,43.57682619647355,Tier 4: Below Average Risk (Safe)
851,0.5320144906011568,43.45088161209068,Tier 4: Below Average Risk (Safe)
3737,0.5295072271241605,43.32493702770781,Tier 4: Below Average Risk (Safe)
1072,0.5290654483863204,43.19899244332493,Tier 4: Below Average Risk (Safe)
4369,0.5287736791552604,43.07304785894207,Tier 4: Below Average Risk (Safe)
3887,0.5281904415862152,42.9471032745592,Tier 4: Below Average Risk (Safe)
1195,0.526583468757622,42.82115869017632,Tier 4: Below Average Risk (Safe)
2938,0.5238033455734497,42.69521410579345,Tier 4: Below Average Risk (Safe)
1602,0.5221677245689672,42.56926952141058,Tier 4: Below Average Risk (Safe)
240,0.5187102424426354,42.44332493702771,Tier 4: Below Average Risk (Safe)
3788,0.5186148637517504,42.31738035264483,Tier 4: Below Average Risk (Safe)
52,0.5144958219671875,42.19143576826197,Tier 4: Below Average Risk (Safe)
2145,0.5102679428908886,42.0654911838791,Tier 4: Below Average Risk (Safe)
4231,0.5102527272486329,41.93954659949622,Tier 4: Below Average Risk (Safe)
2466,0.5097715031731966,41.81360201511335,Tier 4: Below Average Risk (Safe)
1470,0.508919468771769,41.68765743073048,Tier 4: Below Average Risk (Safe)
2341,0.5078475731219562,41.56171284634761,Tier 4: Below Average Risk (Safe)
593,0.5077262436164216,41.43576826196473,Tier 4: Below Average Risk (Safe)
2583,0.506050083507678,41.30982367758186,Tier 4: Below Average Risk (Safe)
1031,0.5044681601123372,41.183879093198996,Tier 4: Below Average Risk (Safe)
2591,0.5037167613900158,41.05793450881612,Tier 4: Below Average Risk (Safe)
1908,0.5017145791214558,40.931989924433246,Tier 4: Below Average Risk (Safe)
2433,0.5006443371585585,40.80604534005038,Tier 4: Below Average Risk (Safe)
115,0.5000765958557652,40.68010075566751,Tier 4: Below Average Risk (Safe)
4126,0.4976462081037552,40.55415617128463,Tier 4: Below Average Risk (Safe)
2018,0.4976424659395193,40.42821158690176,Tier 4: Below Average Risk (Safe)
1413,0.494402525546417,40.302267002518896,Tier 4: Below Average Risk (Safe)
4133,0.49160154204771184,40.17632241813602,Tier 4: Below Average Risk (Safe)
766,0.4888187014679975,40.050377833753146,Tier 4: Below Average Risk (Safe)
3041,0.4886264329738573,39.92443324937028,Tier 4: Below Average Risk (Safe)
466,0.4880171661694963,39.79848866498741,Tier 4: Below Average Risk (Safe)
4161,0.4865968207160147,39.67254408060453,Tier 4: Below Average Risk (Safe)
2238,0.485125399843475,39.54659949622166,Tier 4: Below Average Risk (Safe)
371,0.48485440296852295,39.420654911838795,Tier 4: Below Average Risk (Safe)
1207,0.4840339433914555,39.29471032745592,Tier 4: Below Average Risk (Safe)
4391,0.48307293270948454,39.168765743073045,Tier 4: Below Average Risk (Safe)
1506,0.48184167859194493,39.042821158690174,Tier 4: Below Average Risk (Safe)
502,0.4817194675756778,38.91687657430731,Tier 4: Below Average Risk (Safe)
3284,0.48040603173146246,38.79093198992443,Tier 4: Below Average Risk (Safe)
2372,0.4793784056231918,38.66498740554156,Tier 4: Below Average Risk (Safe)
2777,0.4759239054038861,38.539042821158695,Tier 4: Below Average Risk (Safe)
1504,0.475062961401255,38.41309823677582,Tier 4: Below Average Risk (Safe)
2068,0.47396660171573385,38.287153652392945,Tier 4: Below Average Risk (Safe)
4321,0.4727109311777894,38.16120906801007,Tier 4: Below Average Risk (Safe)
778,0.4699870635460841,38.0352644836272,Tier 4: Below Average Risk (Safe)
1592,0.4697004582837678,37.90931989924433,Tier 4: Below Average Risk (Safe)
2100,0.4691670742819895,37.78337531486146,Tier 4: Below Average Risk (Safe)
3179,0.46811805607539514,37.657430730478595,Tier 4: Below Average Risk (Safe)
677,0.468113192792522,37.531486146095716,Tier 4: Below Average Risk (Safe)
3415,0.46514991290744606,37.405541561712845,Tier 4: Below Average Risk (Safe)
510,0.4640251364762511,37.27959697732997,Tier 4: Below Average Risk (Safe)
138,0.46392256874657467,37.1536523929471,Tier 4: Below Average Risk (Safe)
822,0.4616524962202528,37.02770780856423,Tier 4: Below Average Risk (Safe)
1767,0.45910128374849923,36.90176322418136,Tier 4: Below Average Risk (Safe)
1424,0.45594298648532344,36.775818639798494,Tier 4: Below Average Risk (Safe)
1605,0.45503701021159265,36.649874055415616,Tier 4: Below Average Risk (Safe)
3394,0.45476959201574585,36.523929471032744,Tier 4: Below Average Risk (Safe)
718,0.4477002565304707,36.39798488664987,Tier 4: Below Average Risk (Safe)
761,0.44749577806092816,36.272040302267,Tier 4: Below Average Risk (Safe)
1321,0.44653369641025764,36.14609571788413,Tier 4: Below Average Risk (Safe)
1270,0.44603308189550034,36.02015113350126,Tier 4: Below Average Risk (Safe)
772,0.445025929160889,35.894206549118394,Tier 4: Below Average Risk (Safe)
2215,0.44347272489264994,35.768261964735515,Tier 4: Below Average Risk (Safe)
381,0.4431170665745368,35.642317380352644,Tier 4: Below Average Risk (Safe)
2246,0.4423698491510297,35.51637279596977,Tier 4: Below Average Risk (Safe)
19,0.4411630445425707,35.3904282115869,Tier 4: Below Average Risk (Safe)
344,0.44055419991788164,35.26448362720403,Tier 4: Below Average Risk (Safe)
1756,0.44034072983332573,35.13853904282116,Tier 4: Below Average Risk (Safe)
319,0.43943153468013446,35.012594458438286,Tier 4: Below Average Risk (Safe)
1184,0.43317738182621285,34.886649874055415,Tier 4: Below Average Risk (Safe)
1454,0.43189899999949155,34.76070528967254,Tier 4: Below Average Risk (Safe)
199,0.431399197250203,34.63476070528967,Tier 4: Below Average Risk (Safe)
2278,0.4307419233741958,34.5088161209068,Tier 4: Below Average Risk (Safe)
1652,0.4284386196115581,34.38287153652393,Tier 4: Below Average Risk (Safe)
3293,0.4261941772884179,34.25692695214106,Tier 4: Below Average Risk (Safe)
1959,0.42259791288033416,34.130982367758186,Tier 4: Below Average Risk (Safe)
1229,0.42234835229919876,34.005037783375315,Tier 4: Below Average Risk (Safe)
1407,0.42003146281465065,33.87909319899244,Tier 4: Below Average Risk (Safe)
3273,0.4171823270790654,33.75314861460957,Tier 4: Below Average Risk (Safe)
1577,0.4167772131952882,33.6272040302267,Tier 4: Below Average Risk (Safe)
546,0.4153225939618197,33.50125944584383,Tier 4: Below Average Risk (Safe)
4397,0.4150328409412643,33.37531486146096,Tier 4: Below Average Risk (Safe)
4284,0.4149974858566241,33.249370277078086,Tier 4: Below Average Risk (Safe)
1376,0.41322621916551233,33.123425692695214,Tier 4: Below Average Risk (Safe)
1843,0.4124845965710596,32.99748110831234,Tier 4: Below Average Risk (Safe)
1039,0.4123655429498493,32.87153652392947,Tier 4: Below Average Risk (Safe)
2783,0.4091490233059402,32.7455919395466,Tier 4: Below Average Risk (Safe)
3768,0.40849674396853464,32.61964735516373,Tier 4: Below Average Risk (Safe)
3000,0.4079723786281702,32.49370277078086,Tier 4: Below Average Risk (Safe)
1335,0.4079223159148137,32.367758186397985,Tier 4: Below Average Risk (Safe)
1780,0.4060087029621474,32.241813602015114,Tier 4: Below Average Risk (Safe)
1144,0.40568208209560414,32.11586901763224,Tier 4: Below Average Risk (Safe)
2555,0.40530373970737393,31.98992443324937,Tier 4: Below Average Risk (Safe)
2589,0.4032800521104328,31.863979848866496,Tier 4: Below Average Risk (Safe)
3174,0.39912306996190683,31.738035264483628,Tier 4: Below Average Risk (Safe)
95,0.3979245256003552,31.612090680100756,Tier 4: Below Average Risk (Safe)
3440,0.39612294904869405,31.48614609571788,Tier 4: Below Average Risk (Safe)
3524,0.39327606712340624,31.360201511335013,Tier 4: Below Average Risk (Safe)
3810,0.3926917306760149,31.234256926952142,Tier 4: Below Average Risk (Safe)
738,0.39022139490766705,31.10831234256927,Tier 4: Below Average Risk (Safe)
609,0.3866719182413842,30.982367758186395,Tier 4: Below Average Risk (Safe)
2832,0.3862250270569841,30.856423173803528,Tier 4: Below Average Risk (Safe)
175,0.3852659583024867,30.730478589420656,Tier 4: Below Average Risk (Safe)
4043,0.38377597309253775,30.60453400503778,Tier 4: Below Average Risk (Safe)
2370,0.38291431806900017,30.478589420654913,Tier 4: Below Average Risk (Safe)
1815,0.3783900747600767,30.35264483627204,Tier 4: Below Average Risk (Safe)
2875,0.37682658323123425,30.22670025188917,Tier 4: Below Average Risk (Safe)
4202,0.37681302586879484,30.100755667506295,Tier 4: Below Average Risk (Safe)
51,0.3763678348346314,29.974811083123427,Tier 4: Below Average Risk (Safe)
4177,0.3741959014718575,29.848866498740556,Tier 4: Below Average Risk (Safe)
1524,0.3709987424453044,29.72292191435768,Tier 4: Below Average Risk (Safe)
3359,0.37075545560007617,29.59697732997481,Tier 4: Below Average Risk (Safe)
1396,0.3693969894418312,29.47103274559194,Tier 4: Below Average Risk (Safe)
98,0.3678363327017952,29.345088161209066,Tier 4: Below Average Risk (Safe)
1290,0.3652956178329909,29.219143576826195,Tier 4: Below Average Risk (Safe)
3653,0.36359700336823814,29.093198992443327,Tier 4: Below Average Risk (Safe)
2119,0.3634802043412209,28.967254408060455,Tier 4: Below Average Risk (Safe)
631,0.36311415639552425,28.84130982367758,Tier 4: Below Average Risk (Safe)
1427,0.3623662695910014,28.71536523929471,Tier 4: Below Average Risk (Safe)
2628,0.3621227375451971,28.58942065491184,Tier 4: Below Average Risk (Safe)
3508,0.35960770092996086,28.463476070528966,Tier 4: Below Average Risk (Safe)
1595,0.356705757915347,28.337531486146094,Tier 4: Below Average Risk (Safe)
1601,0.3560312392389807,28.211586901763226,Tier 4: Below Average Risk (Safe)
3098,0.3554018220097198,28.085642317380355,Tier 4: Below Average Risk (Safe)
3607,0.3539492490431321,27.95969773299748,Tier 4: Below Average Risk (Safe)
2941,0.35373518637535944,27.83375314861461,Tier 4: Below Average Risk (Safe)
349,0.3529522896606485,27.70780856423174,Tier 4: Below Average Risk (Safe)
2599,0.35236948357020575,27.581863979848865,Tier 4: Below Average Risk (Safe)
3158,0.352317546474657,27.455919395465994,Tier 4: Below Average Risk (Safe)
1586,0.3507552484154042,27.329974811083126,Tier 4: Below Average Risk (Safe)
4072,0.34999175112482445,27.204030226700255,Tier 4: Below Average Risk (Safe)
2027,0.3496995343327866,27.07808564231738,Tier 4: Below Average Risk (Safe)
2467,0.3480207247552731,26.952141057934508,Tier 4: Below Average Risk (Safe)
4237,0.34763284744754136,26.82619647355164,Tier 4: Below Average Risk (Safe)
1688,0.34635151027328465,26.700251889168765,Tier 4: Below Average Risk (Safe)
646,0.34566484114735835,26.574307304785894,Tier 4: Below Average Risk (Safe)
3211,0.342853905796184,26.448362720403022,Tier 4: Below Average Risk (Safe)
3113,0.34209197367017313,26.322418136020154,Tier 4: Below Average Risk (Safe)
1064,0.34018856225747507,26.19647355163728,Tier 4: Below Average Risk (Safe)
2634,0.33852712414736796,26.070528967254408,Tier 4: Below Average Risk (Safe)
1978,0.3376583410634646,25.94458438287154,Tier 4: Below Average Risk (Safe)
2205,0.33624446925463053,25.81863979848866,Tier 4: Below Average Risk (Safe)
4392,0.3340744675034607,25.692695214105793,Tier 4: Below Average Risk (Safe)
4338,0.33336248921273576,25.56675062972292,Tier 4: Below Average Risk (Safe)
3681,0.33310961326159144,25.440806045340054,Tier 4: Below Average Risk (Safe)
3202,0.3309154903841642,25.31486146095718,Tier 4: Below Average Risk (Safe)
1546,0.3298905093580219,25.188916876574307,Tier 4: Below Average Risk (Safe)
2242,0.3297846436215041,25.06297229219144,Tier 4: Below Average Risk (Safe)
4266,0.3297154994356276,24.937027707808564,Tier 4: Below Average Risk (Safe)
2646,0.32741239837881553,24.811083123425693,Tier 4: Below Average Risk (Safe)
1770,0.3265704365493988,24.68513853904282,Tier 4: Below Average Risk (Safe)
3468,0.3264777548138117,24.55919395465995,Tier 4: Below Average Risk (Safe)
3924,0.32398247328475815,24.43324937027708,Tier 4: Below Average Risk (Safe)
3350,0.3237769447167774,24.307304785894207,Tier 4: Below Average Risk (Safe)
2732,0.32184638564538476,24.181360201511335,Tier 4: Below Average Risk (Safe)
3700,0.3209597534829328,24.055415617128464,Tier 4: Below Average Risk (Safe)
2480,0.3191620702555531,23.929471032745592,Tier 4: Below Average Risk (Safe)
2140,0.3179307191143091,23.803526448362717,Tier 4: Below Average Risk (Safe)
3329,0.31440770814375524,23.67758186397985,Tier 4: Below Average Risk (Safe)
1564,0.3064767171885895,23.551637279596978,Tier 4: Below Average Risk (Safe)
1608,0.30628655447823055,23.425692695214106,Tier 4: Below Average Risk (Safe)
3126,0.30377176060381156,23.299748110831235,Tier 4: Below Average Risk (Safe)
3603,0.3030064609456143,23.173803526448363,Tier 4: Below Average Risk (Safe)
3450,0.3025355568244267,23.047858942065492,Tier 4: Below Average Risk (Safe)
479,0.3017243556883863,22.921914357682617,Tier 4: Below Average Risk (Safe)
1659,0.30169431434072924,22.79596977329975,Tier 4: Below Average Risk (Safe)
1829,0.3008970780359859,22.670025188916874,Tier 4: Below Average Risk (Safe)
3378,0.30021595368505677,22.544080604534006,Tier 4: Below Average Risk (Safe)
4191,0.2999883446171859,22.418136020151135,Tier 4: Below Average Risk (Safe)
1118,0.2968639014447603,22.292191435768263,Tier 4: Below Average Risk (Safe)
3743,0.29546389249655636,22.16624685138539,Tier 4: Below Average Risk (Safe)
2952,0.29232014807952306,22.040302267002517,Tier 4: Below Average Risk (Safe)
721,0.29101072479395046,21.91435768261965,Tier 4: Below Average Risk (Safe)
1336,0.2902153381887498,21.788413098236774,Tier 4: Below Average Risk (Safe)
1570,0.2888662391184035,21.662468513853906,Tier 4: Below Average Risk (Safe)
815,0.2874263220401153,21.536523929471034,Tier 4: Below Average Risk (Safe)
4053,0.2855175997681955,21.41057934508816,Tier 4: Below Average Risk (Safe)
4269,0.28500200714627794,21.28463476070529,Tier 4: Below Average Risk (Safe)
2301,0.28482670889479605,21.158690176322416,Tier 4: Below Average Risk (Safe)
506,0.2844423458825701,21.03274559193955,Tier 4: Below Average Risk (Safe)
3609,0.2837314092416898,20.906801007556673,Tier 4: Below Average Risk (Safe)
3466,0.28217841010701783,20.780856423173805,Tier 4: Below Average Risk (Safe)
2915,0.28164698440701275,20.65491183879093,Tier 4: Below Average Risk (Safe)
1400,0.2815807308536983,20.52896725440806,Tier 4: Below Average Risk (Safe)
3556,0.27966132467151983,20.40302267002519,Tier 4: Below Average Risk (Safe)
1650,0.27682845429183844,20.277078085642316,Tier 4: Below Average Risk (Safe)
250,0.27639210249208007,20.151133501259448,Tier 4: Below Average Risk (Safe)
69,0.27540314637209723,20.025188916876573,Tier 4: Below Average Risk (Safe)
2558,0.27215452061894174,19.899244332493705,Tier 4: Below Average Risk (Safe)
328,0.2716155498102444,19.77329974811083,Tier 4: Below Average Risk (Safe)
1693,0.26994688094088254,19.64735516372796,Tier 4: Below Average Risk (Safe)
21,0.2694335592838411,19.521410579345087,Tier 4: Below Average Risk (Safe)
2709,0.26623426911246706,19.395465994962215,Tier 4: Below Average Risk (Safe)
4087,0.2658689274666015,19.269521410579348,Tier 4: Below Average Risk (Safe)
449,0.2653527108927961,19.143576826196472,Tier 4: Below Average Risk (Safe)
4125,0.26186160095039795,19.0176322418136,Tier 4: Below Average Risk (Safe)
2831,0.2610488100328742,18.89168765743073,Tier 4: Below Average Risk (Safe)
2568,0.26089902387118347,18.765743073047858,Tier 4: Below Average Risk (Safe)
3091,0.25927294688688834,18.639798488664987,Tier 4: Below Average Risk (Safe)
2675,0.25745369745441227,18.513853904282115,Tier 4: Below Average Risk (Safe)
3406,0.2502788352881175,18.387909319899247,Tier 4: Below Average Risk (Safe)
1922,0.24780340259497008,18.261964735516372,Tier 4: Below Average Risk (Safe)
765,0.2460063960562786,18.1360201511335,Tier 4: Below Average Risk (Safe)
400,0.24498655127036023,18.01007556675063,Tier 4: Below Average Risk (Safe)
2339,0.24423028743472158,17.884130982367758,Tier 4: Below Average Risk (Safe)
2685,0.24343217516544077,17.758186397984886,Tier 4: Below Average Risk (Safe)
656,0.24288448791849437,17.632241813602015,Tier 4: Below Average Risk (Safe)
2323,0.24216151188697968,17.506297229219143,Tier 4: Below Average Risk (Safe)
1354,0.2413322605605588,17.38035264483627,Tier 4: Below Average Risk (Safe)
2491,0.24075862901072625,17.2544080604534,Tier 4: Below Average Risk (Safe)
3426,0.23946075085327387,17.12846347607053,Tier 4: Below Average Risk (Safe)
2557,0.23926891495180097,17.002518891687657,Tier 4: Below Average Risk (Safe)
2807,0.23908555692955738,16.876574307304786,Tier 4: Below Average Risk (Safe)
832,0.2389458163548062,16.750629722921914,Tier 4: Below Average Risk (Safe)
1657,0.2383374502379378,16.624685138539043,Tier 4: Below Average Risk (Safe)
4057,0.23708758392488438,16.49874055415617,Tier 4: Below Average Risk (Safe)
2156,0.23505133170009979,16.3727959697733,Tier 4: Below Average Risk (Safe)
2746,0.23234764960143678,16.24685138539043,Tier 4: Below Average Risk (Safe)
1214,0.23111175102916728,16.120906801007557,Tier 4: Below Average Risk (Safe)
1314,0.23014700858816592,15.994962216624685,Tier 4: Below Average Risk (Safe)
2419,0.22867986155890802,15.869017632241814,Tier 4: Below Average Risk (Safe)
3701,0.2284931892143919,15.74307304785894,Tier 4: Below Average Risk (Safe)
62,0.22465280422900336,15.617128463476071,Tier 4: Below Average Risk (Safe)
4100,0.2230442506969024,15.491183879093198,Tier 4: Below Average Risk (Safe)
1487,0.2220042425570054,15.365239294710328,Tier 4: Below Average Risk (Safe)
1434,0.21796964153469692,15.239294710327457,Tier 4: Below Average Risk (Safe)
3410,0.21668763203499483,15.113350125944585,Tier 4: Below Average Risk (Safe)
